-3.722613696573678226e+02,-3.742871561719996407e+02,-4.336862668366783282e+02,-4.554626814705585502e+02,-4.683442073114902087e+02,-4.545532936987938797e+02,-4.436764856198842040e+02,-4.360003669178016139e+02,-4.436541370539595164e+02,-4.618123114846642920e+02,-4.588308815142253252e+02,-4.490777220774189118e+02,-4.517438186147169858e+02,-4.703374962499692629e+02,-4.636118583612060888e+02,-4.516612792727489136e+02,-4.706438428864099137e+02,-4.685281214963561069e+02,-4.736815814398669886e+02,-5.011471336646659438e+02,-5.221112495252884855e+02,-4.852746344080480299e+02,-4.648247923623034694e+02,-4.632876049614988005e+02,-4.565180116273992894e+02
1.262747431007637999e+02,1.647689141939501951e+02,2.144705720288224313e+02,1.994220567912228148e+02,1.997525107147124572e+02,2.141059226465413587e+02,2.103560716547397647e+02,2.072583002238515633e+02,2.033707300197346513e+02,1.982574293505034575e+02,1.981147561035744502e+02,1.987231398242160481e+02,1.957037565570709603e+02,1.909759076615576987e+02,1.810031730973571200e+02,1.783878439948846335e+02,1.788562050363722165e+02,2.029197813581725427e+02,2.141119959116376208e+02,2.116321363275357328e+02,2.028070755659571773e+02,2.087029160040094382e+02,2.122318459273236897e+02,2.223562324436882136e+02,1.859791382440602092e+02
-7.891122481509015074e+01,-1.078604076750805234e+02,-1.676699790110983486e+02,-1.642384620157539530e+02,-1.467871056890301134e+02,-1.430381491304046335e+02,-1.596388814162951064e+02,-1.702492993428426757e+02,-1.677272984528493680e+02,-1.560647991587209731e+02,-1.567366187922597476e+02,-1.630657763528140549e+02,-1.636167678840540702e+02,-1.535142714328053728e+02,-1.663518635702772031e+02,-1.786137372398031289e+02,-1.628202051538095247e+02,-1.452881302853072611e+02,-1.297915026462644335e+02,-1.018005688669785229e+02,-8.942566238299225745e+01,-1.300192550128276991e+02,-1.472189064623809713e+02,-1.311291017648440516e+02,-9.109491243755005030e+01
-6.434663274878460015e+01,-8.372097154809796393e+01,-9.276676383672658233e+01,-9.022259914345076481e+01,-9.362982397076594054e+01,-1.005433904010603641e+02,-9.412168713522410712e+01,-8.911659098199164930e+01,-8.582205218802559443e+01,-8.612918405704991187e+01,-8.774863996610849881e+01,-8.294653626411712821e+01,-7.497461767894034779e+01,-7.739492934196186980e+01,-6.338072226000027598e+01,-5.884584609317062132e+01,-6.604952253209944502e+01,-8.768268840733630043e+01,-9.871882949590892053e+01,-9.900086555945284772e+01,-9.645275766392822447e+01,-1.071406152514192911e+02,-1.090165325460654344e+02,-1.032692292081006542e+02,-8.483479301730972111e+01
-1.809594501899030661e+01,-1.999686396995338100e+01,-5.472848678595871874e+00,-1.348107187135196172e+00,-1.968747323162833140e+01,-3.250582959376097847e+01,-1.989319000074109312e+01,-1.048495240910204984e+01,-5.839807077876267627e+00,-9.232434428209019828e+00,-1.605723096013675644e+01,-1.435450543446178173e+01,-3.592455294237885788e+00,-2.973982232426090277e+00,4.359364072197541518e+00,7.945456709621983471e+00,3.424706129068355587e+00,-8.290018404246856321e+00,-1.871919517171038194e+01,-3.450051952600378513e+01,-3.885801499161776462e+01,-1.793220946123858184e+01,-1.588549147169046449e+01,-1.665275379537783706e+01,-2.172891524863599955e+01
-3.271457052325757786e+01,-4.776359795013403442e+01,-7.135864670154951739e+01,-6.042562407078283115e+01,-5.771951084412354760e+01,-6.572570034597747224e+01,-7.346410924180318602e+01,-7.037442488605498170e+01,-7.078600345655205217e+01,-6.941841439238390876e+01,-6.505576796121118832e+01,-6.972738191012686571e+01,-7.337044323066510287e+01,-6.881981665919943225e+01,-7.722656669504235083e+01,-7.792517193446752799e+01,-7.173450347833841079e+01,-6.819050165698152455e+01,-6.405117954514675205e+01,-6.740651872958015645e+01,-6.676142346736452282e+01,-5.500735920228129316e+01,-5.495814101568193166e+01,-4.758487414773340163e+01,-2.262555471977257326e+01
-3.880902125469523867e+01,-5.204829183505139412e+01,-5.964118413580811051e+01,-5.192623479155142263e+01,-3.798108270577765211e+01,-3.746245767278887229e+01,-4.513849293808954144e+01,-4.488661121923484387e+01,-4.871901506338821264e+01,-4.709333179195094488e+01,-3.580864615596667733e+01,-3.678064865038149378e+01,-4.625887346713734871e+01,-4.729142532051637460e+01,-4.772349149706124649e+01,-4.698523793602748810e+01,-4.763203262112789105e+01,-5.257445125106701767e+01,-5.127133637049869463e+01,-5.166613545794998430e+01,-5.271138853899314825e+01,-5.480517714715618638e+01,-4.660132932695714203e+01,-3.352831793082746970e+01,-1.729000369007406590e+01
-1.431893283951868057e+01,-1.525854110837269317e+01,-2.357470260924369398e+01,-2.144458089224029962e+01,-1.993142880940224160e+01,-1.736794320408860415e+01,-1.310797757370031213e+01,-1.832572917037158788e+01,-2.079837733203484973e+01,-1.651130806111183347e+01,-1.530838459795297624e+01,-1.767588829912558879e+01,-2.001379054277807512e+01,-1.640118543489324665e+01,-1.321539661568753665e+01,-1.758187990192833183e+01,-1.728674040826670932e+01,-1.624807485586552502e+01,-1.678476818003299087e+01,-1.613411699377203234e+01,-1.688909034937812237e+01,-2.326186231348320632e+01,-2.145943428902803163e+01,-1.133346923996434441e+01,-4.606198710898111948e+00
-1.151846834076140169e+01,-1.683916816700903496e+01,-3.289358817008483982e+01,-3.140098595011969707e+01,-3.668638989780022541e+01,-3.557120727843890506e+01,-3.078477683643137652e+01,-3.737014524714538766e+01,-4.121774143307778360e+01,-3.859043785365804524e+01,-3.830554511633756221e+01,-4.083373189788126467e+01,-4.385531455167915738e+01,-3.948295416525446200e+01,-3.790556752277867503e+01,-3.918561824075462141e+01,-3.824473604634123092e+01,-3.809600176440341102e+01,-3.791182462785339169e+01,-3.418772468295099287e+01,-2.847013843130854127e+01,-3.358510798099194261e+01,-3.952065555788277607e+01,-3.221761497999738566e+01,-1.521106546199191456e+01
-2.075661211925107352e+01,-2.891546966421157805e+01,-2.721428040216790123e+01,-2.734077033795513856e+01,-3.478970832013732206e+01,-3.551706411096569127e+01,-3.136898459515725079e+01,-3.163349973138994642e+01,-2.869868443485813003e+01,-2.912445604247680464e+01,-3.020513166951403861e+01,-2.836859083781483548e+01,-2.977720434214415945e+01,-2.862818798366126316e+01,-2.757976786648453782e+01,-2.592436791949528185e+01,-2.702003807662798351e+01,-3.319763704979325780e+01,-3.549966334479189811e+01,-3.269669540269995878e+01,-2.681439477962867812e+01,-2.921258131229325983e+01,-2.975356248342353638e+01,-2.415658499996314035e+01,-1.516980926929355178e+01
