-3.910926197787749174e+02,-3.930036029996375646e+02,-4.487337230665439165e+02,-4.533338633248223459e+02,-4.848057949353515141e+02,-5.049942253992319934e+02,-4.910550484097694266e+02,-4.822115448105341784e+02,-4.710681844455697274e+02,-4.740087448477303269e+02,-4.886718255018277546e+02,-5.025911716089028118e+02,-5.102061028201380282e+02,-4.889531435590544675e+02,-4.834565266298189385e+02,-4.926996025552649030e+02,-5.006766119908023143e+02,-4.799771082118325012e+02,-4.736917438712889634e+02,-5.114974800018377437e+02,-5.491385263179981848e+02,-5.234017579882797691e+02,-4.882289809333609583e+02,-4.452018956159378149e+02,-4.089963905641241126e+02
1.800554838690328552e+02,2.045703242107297228e+02,2.011295347642503089e+02,2.063441724841483733e+02,2.135029154139097045e+02,2.125732314175924387e+02,2.038258232693274863e+02,1.896139805631422632e+02,1.981878379473882319e+02,2.084616455180681385e+02,2.051963542652943033e+02,2.004893867002830063e+02,2.004504774247959062e+02,2.059406496024101898e+02,2.050876094107411518e+02,1.943640022937981939e+02,1.897498790993188322e+02,1.789560593103125541e+02,1.780268362871588579e+02,1.709468495224523110e+02,1.656596884581925906e+02,1.958668319315044073e+02,2.146753414037219443e+02,2.409849788768473786e+02,2.030783794428868418e+02
-5.006031609788932712e+01,-9.163249995178547636e+01,-1.664199337925223574e+02,-1.572673623050447418e+02,-1.297621828444346477e+02,-1.107784911102298082e+02,-1.256261348295018934e+02,-1.494202537670599895e+02,-1.556387895276026256e+02,-1.490839444152758801e+02,-1.423068814161674709e+02,-1.338045102218025022e+02,-1.267213225939491679e+02,-1.402709056174008140e+02,-1.446863189290281753e+02,-1.466500795270259232e+02,-1.442152206341536953e+02,-1.685146871675331397e+02,-1.760510801518407789e+02,-1.522209862985408790e+02,-1.221888911160929752e+02,-1.134230044263782702e+02,-1.248307935593021512e+02,-1.202546070801194276e+02,-7.632278706839075255e+01
-5.109623439812941115e+01,-6.199363937912306000e+01,-7.431692700389191941e+01,-7.779069424881782879e+01,-9.256978271126209279e+01,-8.837268353371760554e+01,-7.555133866774673379e+01,-7.196105515976428535e+01,-8.176473718501995336e+01,-9.359404634410343249e+01,-9.862224412849184318e+01,-9.964223663211528503e+01,-9.909891930613716227e+01,-9.176849880346043165e+01,-8.946722597094279195e+01,-9.158999839450413560e+01,-8.977187470605069564e+01,-6.598157824872635047e+01,-6.413432684694353725e+01,-7.088700888549142576e+01,-7.442881061533830689e+01,-8.585815040595656455e+01,-9.165800811925122105e+01,-7.028339313123986187e+01,-5.465996242182148990e+01
-7.909912797018042951e+00,-6.659072194238034648e+00,-1.786636816619261481e+01,-2.209537096390886290e+01,-1.983637090299970396e+01,-1.284412604887934251e+01,-1.101699861352756393e+01,-8.456557241336641439e+00,-8.966886000623546238e+00,-9.538054064716927627e+00,-1.081116718121973008e+01,-1.613989391536155438e+01,-1.472445362724824491e+01,5.974971843244064607e-01,-1.186256088778741002e-01,-1.190840211861927500e+01,-1.195391778631895363e+01,3.179846706652002641e+00,6.803190592483876031e+00,3.944029924814840271e+00,-1.604649544774745529e+00,-1.051797653507400732e+01,-1.703747826968421464e+01,-2.741207745374949489e+00,8.385573709599333236e-01
-8.606800084497015391e+00,-2.073237708247847522e+01,-6.658471900528491005e+01,-7.047442468602596932e+01,-6.242085950035806263e+01,-5.619865840760408560e+01,-5.930512820339768609e+01,-5.960774930260674864e+01,-5.345599110286680400e+01,-5.338134187845295742e+01,-5.176357576600060639e+01,-4.975988743133314074e+01,-4.945357864118395241e+01,-4.846956416545759794e+01,-4.791681488946292689e+01,-4.963982526709845899e+01,-5.296747072061045003e+01,-6.995624214863701695e+01,-7.282539775984017183e+01,-6.513847795648709393e+01,-5.648419929249787685e+01,-5.963108651600994392e+01,-6.149006948695887331e+01,-4.286454306997243435e+01,-2.096242736659516481e+01
-1.492073183571835315e+01,-1.404830058414921901e+01,-2.709765774995266341e+01,-3.042792219251698782e+01,-4.294847690757428893e+01,-5.320290483178324337e+01,-5.151476330676324267e+01,-4.459427246737870121e+01,-3.746808411632181190e+01,-4.169056561652102033e+01,-4.565811258459301314e+01,-3.963639082355236098e+01,-4.385932010935586334e+01,-4.811965324177906211e+01,-4.211639784612530946e+01,-3.205516532065291813e+01,-3.480218430717059164e+01,-3.985152100430207156e+01,-4.130217607357884901e+01,-4.481965859504975924e+01,-5.180008218918722207e+01,-6.219278593986969383e+01,-5.474055067370971273e+01,-2.447113482930893014e+01,-1.541145659858792527e+01
-1.003518332592343754e+01,-9.595458586422783043e+00,-3.018301467959831541e+01,-2.529589160303964945e+01,-2.054130390559545205e+01,-2.783619592090736461e+01,-3.419967419686226151e+01,-3.399087920632119619e+01,-3.559511593935624774e+01,-3.016202342069983899e+01,-2.908229403950515746e+01,-2.536125191799183654e+01,-2.269518975142295147e+01,-2.412835740514134386e+01,-2.574505250538975076e+01,-2.463797708127485464e+01,-2.313886314871455596e+01,-1.742571352698650244e+01,-1.489765300623148647e+01,-1.036651625423991163e+01,-1.430009348981076656e+01,-2.848224109471492227e+01,-3.392564051230264965e+01,-1.748462478349342319e+01,-5.001751296943445446e+00
-1.184679652227845637e+01,-2.108994616658017662e+01,-4.977768088892068477e+01,-5.015460904375754581e+01,-5.009713218190250927e+01,-4.827757222896812550e+01,-3.995729729075034697e+01,-3.977493940699113750e+01,-4.911812366941695984e+01,-5.177785177216735946e+01,-4.888335751176816046e+01,-4.898192130169371694e+01,-4.494781735007668999e+01,-4.442047635365186409e+01,-4.836438454592127556e+01,-4.791341823634536468e+01,-4.832123122165783258e+01,-4.374916163232447275e+01,-4.210246716959640878e+01,-3.459910293787347513e+01,-2.531691314936993109e+01,-3.943630809188023534e+01,-5.192538464818433397e+01,-3.879526339607339480e+01,-2.349092591221053539e+01
-1.468414911268854439e+01,-1.624340047429123857e+01,-2.678530841562293219e+01,-3.515939182128407481e+01,-4.603805996546210366e+01,-4.087023562527353704e+01,-3.012038994608031572e+01,-3.150055661413259145e+01,-3.207949365310906842e+01,-3.508155938057116430e+01,-3.443586911292641872e+01,-3.235943889556862985e+01,-3.591687659404472299e+01,-3.771839834239195000e+01,-3.616177327054826662e+01,-3.042824510549371908e+01,-3.117169736611416653e+01,-2.780496373934511922e+01,-2.680297198487156152e+01,-2.269405697312956960e+01,-2.119387659221511200e+01,-3.751564728681844940e+01,-4.006859828800290302e+01,-2.563808758413640021e+01,-1.716057616035695332e+01
